value,Units,Periods
200.666666667,COAL_1,Thu-08
233.333333333,COAL_2,Thu-08
90.0,DIESEL_1,Thu-08
87.0,DIESEL_2,Thu-08
20.0,DIESEL_3,Thu-08
12.0,DIESEL_4,Thu-08
220.0,GAS_1,Thu-08
210.0,GAS_2,Thu-08
165.0,GAS_3,Thu-08
158.0,GAS_4,Thu-08
224.666666667,COAL_1,Thu-09
233.333333333,COAL_2,Thu-09
90.0,DIESEL_1,Thu-09
87.0,DIESEL_2,Thu-09
20.0,DIESEL_3,Thu-09
12.0,DIESEL_4,Thu-09
220.0,GAS_1,Thu-09
210.0,GAS_2,Thu-09
165.0,GAS_3,Thu-09
158.0,GAS_4,Thu-09
243.666666667,COAL_1,Thu-10
233.333333333,COAL_2,Thu-10
90.0,DIESEL_1,Thu-10
87.0,DIESEL_2,Thu-10
20.0,DIESEL_3,Thu-10
12.0,DIESEL_4,Thu-10
220.0,GAS_1,Thu-10
210.0,GAS_2,Thu-10
165.0,GAS_3,Thu-10
158.0,GAS_4,Thu-10
247.666666667,COAL_1,Thu-11
233.333333333,COAL_2,Thu-11
90.0,DIESEL_1,Thu-11
87.0,DIESEL_2,Thu-11
20.0,DIESEL_3,Thu-11
12.0,DIESEL_4,Thu-11
220.0,GAS_1,Thu-11
210.0,GAS_2,Thu-11
165.0,GAS_3,Thu-11
158.0,GAS_4,Thu-11
239.666666667,COAL_1,Thu-12
233.333333333,COAL_2,Thu-12
90.0,DIESEL_1,Thu-12
87.0,DIESEL_2,Thu-12
20.0,DIESEL_3,Thu-12
12.0,DIESEL_4,Thu-12
220.0,GAS_1,Thu-12
210.0,GAS_2,Thu-12
165.0,GAS_3,Thu-12
158.0,GAS_4,Thu-12
241.666666667,COAL_1,Thu-13
233.333333333,COAL_2,Thu-13
90.0,DIESEL_1,Thu-13
87.0,DIESEL_2,Thu-13
20.0,DIESEL_3,Thu-13
12.0,DIESEL_4,Thu-13
220.0,GAS_1,Thu-13
210.0,GAS_2,Thu-13
165.0,GAS_3,Thu-13
158.0,GAS_4,Thu-13
239.666666667,COAL_1,Thu-14
233.333333333,COAL_2,Thu-14
90.0,DIESEL_1,Thu-14
87.0,DIESEL_2,Thu-14
20.0,DIESEL_3,Thu-14
12.0,DIESEL_4,Thu-14
220.0,GAS_1,Thu-14
210.0,GAS_2,Thu-14
165.0,GAS_3,Thu-14
158.0,GAS_4,Thu-14
229.666666667,COAL_1,Thu-15
233.333333333,COAL_2,Thu-15
90.0,DIESEL_1,Thu-15
87.0,DIESEL_2,Thu-15
20.0,DIESEL_3,Thu-15
12.0,DIESEL_4,Thu-15
220.0,GAS_1,Thu-15
210.0,GAS_2,Thu-15
165.0,GAS_3,Thu-15
158.0,GAS_4,Thu-15
214.666666667,COAL_1,Thu-16
233.333333333,COAL_2,Thu-16
90.0,DIESEL_1,Thu-16
87.0,DIESEL_2,Thu-16
20.0,DIESEL_3,Thu-16
12.0,DIESEL_4,Thu-16
220.0,GAS_1,Thu-16
210.0,GAS_2,Thu-16
165.0,GAS_3,Thu-16
158.0,GAS_4,Thu-16
193.666666667,COAL_1,Thu-17
233.333333333,COAL_2,Thu-17
90.0,DIESEL_1,Thu-17
87.0,DIESEL_2,Thu-17
20.0,DIESEL_3,Thu-17
12.0,DIESEL_4,Thu-17
220.0,GAS_1,Thu-17
210.0,GAS_2,Thu-17
165.0,GAS_3,Thu-17
158.0,GAS_4,Thu-17
171.666666667,COAL_1,Thu-18
233.333333333,COAL_2,Thu-18
90.0,DIESEL_1,Thu-18
87.0,DIESEL_2,Thu-18
20.0,DIESEL_3,Thu-18
12.0,DIESEL_4,Thu-18
220.0,GAS_1,Thu-18
210.0,GAS_2,Thu-18
165.0,GAS_3,Thu-18
158.0,GAS_4,Thu-18
166.666666667,COAL_1,Thu-19
233.333333333,COAL_2,Thu-19
90.0,DIESEL_1,Thu-19
87.0,DIESEL_2,Thu-19
14.0,DIESEL_3,Thu-19
12.0,DIESEL_4,Thu-19
220.0,GAS_1,Thu-19
210.0,GAS_2,Thu-19
165.0,GAS_3,Thu-19
158.0,GAS_4,Thu-19
168.666666667,COAL_1,Thu-20
233.333333333,COAL_2,Thu-20
90.0,DIESEL_1,Thu-20
87.0,DIESEL_2,Thu-20
20.0,DIESEL_3,Thu-20
12.0,DIESEL_4,Thu-20
220.0,GAS_1,Thu-20
210.0,GAS_2,Thu-20
165.0,GAS_3,Thu-20
158.0,GAS_4,Thu-20
166.666666667,COAL_1,Thu-21
233.333333333,COAL_2,Thu-21
90.0,DIESEL_1,Thu-21
87.0,DIESEL_2,Thu-21
17.0,DIESEL_3,Thu-21
12.0,DIESEL_4,Thu-21
220.0,GAS_1,Thu-21
210.0,GAS_2,Thu-21
165.0,GAS_3,Thu-21
158.0,GAS_4,Thu-21
0.0,COAL_1,Thu-22
374.0,COAL_2,Thu-22
90.0,DIESEL_1,Thu-22
87.0,DIESEL_2,Thu-22
20.0,DIESEL_3,Thu-22
12.0,DIESEL_4,Thu-22
220.0,GAS_1,Thu-22
210.0,GAS_2,Thu-22
165.0,GAS_3,Thu-22
158.0,GAS_4,Thu-22
0.0,COAL_1,Thu-23
351.0,COAL_2,Thu-23
90.0,DIESEL_1,Thu-23
87.0,DIESEL_2,Thu-23
20.0,DIESEL_3,Thu-23
12.0,DIESEL_4,Thu-23
220.0,GAS_1,Thu-23
210.0,GAS_2,Thu-23
165.0,GAS_3,Thu-23
158.0,GAS_4,Thu-23
0.0,COAL_1,Fri-00
333.0,COAL_2,Fri-00
90.0,DIESEL_1,Fri-00
87.0,DIESEL_2,Fri-00
20.0,DIESEL_3,Fri-00
12.0,DIESEL_4,Fri-00
220.0,GAS_1,Fri-00
210.0,GAS_2,Fri-00
165.0,GAS_3,Fri-00
158.0,GAS_4,Fri-00
-1.13686837722e-13,COAL_1,Fri-01
319.0,COAL_2,Fri-01
90.0,DIESEL_1,Fri-01
87.0,DIESEL_2,Fri-01
20.0,DIESEL_3,Fri-01
12.0,DIESEL_4,Fri-01
220.0,GAS_1,Fri-01
210.0,GAS_2,Fri-01
165.0,GAS_3,Fri-01
158.0,GAS_4,Fri-01
0.0,COAL_1,Fri-02
307.0,COAL_2,Fri-02
90.0,DIESEL_1,Fri-02
87.0,DIESEL_2,Fri-02
20.0,DIESEL_3,Fri-02
12.0,DIESEL_4,Fri-02
220.0,GAS_1,Fri-02
210.0,GAS_2,Fri-02
165.0,GAS_3,Fri-02
158.0,GAS_4,Fri-02
0.0,COAL_1,Fri-03
302.0,COAL_2,Fri-03
90.0,DIESEL_1,Fri-03
87.0,DIESEL_2,Fri-03
20.0,DIESEL_3,Fri-03
12.0,DIESEL_4,Fri-03
220.0,GAS_1,Fri-03
210.0,GAS_2,Fri-03
165.0,GAS_3,Fri-03
158.0,GAS_4,Fri-03
0.0,COAL_1,Fri-04
307.0,COAL_2,Fri-04
90.0,DIESEL_1,Fri-04
87.0,DIESEL_2,Fri-04
20.0,DIESEL_3,Fri-04
12.0,DIESEL_4,Fri-04
220.0,GAS_1,Fri-04
210.0,GAS_2,Fri-04
165.0,GAS_3,Fri-04
158.0,GAS_4,Fri-04
0.0,COAL_1,Fri-05
332.0,COAL_2,Fri-05
90.0,DIESEL_1,Fri-05
87.0,DIESEL_2,Fri-05
20.0,DIESEL_3,Fri-05
12.0,DIESEL_4,Fri-05
220.0,GAS_1,Fri-05
210.0,GAS_2,Fri-05
165.0,GAS_3,Fri-05
158.0,GAS_4,Fri-05
3.41060513165e-13,COAL_1,Fri-06
376.0,COAL_2,Fri-06
90.0,DIESEL_1,Fri-06
87.0,DIESEL_2,Fri-06
20.0,DIESEL_3,Fri-06
12.0,DIESEL_4,Fri-06
220.0,GAS_1,Fri-06
210.0,GAS_2,Fri-06
165.0,GAS_3,Fri-06
158.0,GAS_4,Fri-06
3.97903932026e-13,COAL_1,Fri-07
406.0,COAL_2,Fri-07
90.0,DIESEL_1,Fri-07
87.0,DIESEL_2,Fri-07
20.0,DIESEL_3,Fri-07
12.0,DIESEL_4,Fri-07
220.0,GAS_1,Fri-07
210.0,GAS_2,Fri-07
165.0,GAS_3,Fri-07
158.0,GAS_4,Fri-07
2.84217094304e-13,COAL_1,Fri-08
440.0,COAL_2,Fri-08
90.0,DIESEL_1,Fri-08
87.0,DIESEL_2,Fri-08
20.0,DIESEL_3,Fri-08
12.0,DIESEL_4,Fri-08
220.0,GAS_1,Fri-08
210.0,GAS_2,Fri-08
165.0,GAS_3,Fri-08
158.0,GAS_4,Fri-08
3.41060513165e-13,COAL_1,Fri-09
465.0,COAL_2,Fri-09
90.0,DIESEL_1,Fri-09
87.0,DIESEL_2,Fri-09
20.0,DIESEL_3,Fri-09
12.0,DIESEL_4,Fri-09
220.0,GAS_1,Fri-09
210.0,GAS_2,Fri-09
165.0,GAS_3,Fri-09
158.0,GAS_4,Fri-09
0.0,COAL_1,Fri-10
484.0,COAL_2,Fri-10
90.0,DIESEL_1,Fri-10
87.0,DIESEL_2,Fri-10
20.0,DIESEL_3,Fri-10
12.0,DIESEL_4,Fri-10
220.0,GAS_1,Fri-10
210.0,GAS_2,Fri-10
165.0,GAS_3,Fri-10
158.0,GAS_4,Fri-10
0.0,COAL_1,Fri-11
486.0,COAL_2,Fri-11
90.0,DIESEL_1,Fri-11
87.0,DIESEL_2,Fri-11
20.0,DIESEL_3,Fri-11
12.0,DIESEL_4,Fri-11
220.0,GAS_1,Fri-11
210.0,GAS_2,Fri-11
165.0,GAS_3,Fri-11
158.0,GAS_4,Fri-11
1.70530256582e-13,COAL_1,Fri-12
475.0,COAL_2,Fri-12
90.0,DIESEL_1,Fri-12
87.0,DIESEL_2,Fri-12
20.0,DIESEL_3,Fri-12
12.0,DIESEL_4,Fri-12
220.0,GAS_1,Fri-12
210.0,GAS_2,Fri-12
165.0,GAS_3,Fri-12
158.0,GAS_4,Fri-12
0.0,COAL_1,Fri-13
477.0,COAL_2,Fri-13
90.0,DIESEL_1,Fri-13
87.0,DIESEL_2,Fri-13
20.0,DIESEL_3,Fri-13
12.0,DIESEL_4,Fri-13
220.0,GAS_1,Fri-13
210.0,GAS_2,Fri-13
165.0,GAS_3,Fri-13
158.0,GAS_4,Fri-13
2.27373675443e-13,COAL_1,Fri-14
472.0,COAL_2,Fri-14
90.0,DIESEL_1,Fri-14
87.0,DIESEL_2,Fri-14
20.0,DIESEL_3,Fri-14
12.0,DIESEL_4,Fri-14
220.0,GAS_1,Fri-14
210.0,GAS_2,Fri-14
165.0,GAS_3,Fri-14
158.0,GAS_4,Fri-14
-1.13686837722e-13,COAL_1,Fri-15
460.0,COAL_2,Fri-15
90.0,DIESEL_1,Fri-15
87.0,DIESEL_2,Fri-15
20.0,DIESEL_3,Fri-15
12.0,DIESEL_4,Fri-15
220.0,GAS_1,Fri-15
210.0,GAS_2,Fri-15
165.0,GAS_3,Fri-15
158.0,GAS_4,Fri-15
2.27373675443e-13,COAL_1,Fri-16
449.0,COAL_2,Fri-16
90.0,DIESEL_1,Fri-16
87.0,DIESEL_2,Fri-16
20.0,DIESEL_3,Fri-16
12.0,DIESEL_4,Fri-16
220.0,GAS_1,Fri-16
210.0,GAS_2,Fri-16
165.0,GAS_3,Fri-16
158.0,GAS_4,Fri-16
-1.13686837722e-13,COAL_1,Fri-17
423.0,COAL_2,Fri-17
90.0,DIESEL_1,Fri-17
87.0,DIESEL_2,Fri-17
20.0,DIESEL_3,Fri-17
12.0,DIESEL_4,Fri-17
220.0,GAS_1,Fri-17
210.0,GAS_2,Fri-17
165.0,GAS_3,Fri-17
158.0,GAS_4,Fri-17
-1.70530256582e-13,COAL_1,Fri-18
396.0,COAL_2,Fri-18
90.0,DIESEL_1,Fri-18
87.0,DIESEL_2,Fri-18
20.0,DIESEL_3,Fri-18
12.0,DIESEL_4,Fri-18
220.0,GAS_1,Fri-18
210.0,GAS_2,Fri-18
165.0,GAS_3,Fri-18
158.0,GAS_4,Fri-18
0.0,COAL_1,Fri-19
378.0,COAL_2,Fri-19
90.0,DIESEL_1,Fri-19
87.0,DIESEL_2,Fri-19
20.0,DIESEL_3,Fri-19
12.0,DIESEL_4,Fri-19
220.0,GAS_1,Fri-19
210.0,GAS_2,Fri-19
165.0,GAS_3,Fri-19
158.0,GAS_4,Fri-19
0.0,COAL_1,Fri-20
383.0,COAL_2,Fri-20
90.0,DIESEL_1,Fri-20
87.0,DIESEL_2,Fri-20
20.0,DIESEL_3,Fri-20
12.0,DIESEL_4,Fri-20
220.0,GAS_1,Fri-20
210.0,GAS_2,Fri-20
165.0,GAS_3,Fri-20
158.0,GAS_4,Fri-20
0.0,COAL_1,Fri-21
371.0,COAL_2,Fri-21
90.0,DIESEL_1,Fri-21
87.0,DIESEL_2,Fri-21
20.0,DIESEL_3,Fri-21
12.0,DIESEL_4,Fri-21
220.0,GAS_1,Fri-21
210.0,GAS_2,Fri-21
165.0,GAS_3,Fri-21
158.0,GAS_4,Fri-21
0.0,COAL_1,Fri-22
345.0,COAL_2,Fri-22
90.0,DIESEL_1,Fri-22
87.0,DIESEL_2,Fri-22
20.0,DIESEL_3,Fri-22
12.0,DIESEL_4,Fri-22
220.0,GAS_1,Fri-22
210.0,GAS_2,Fri-22
165.0,GAS_3,Fri-22
158.0,GAS_4,Fri-22
0.0,COAL_1,Fri-23
320.0,COAL_2,Fri-23
90.0,DIESEL_1,Fri-23
87.0,DIESEL_2,Fri-23
20.0,DIESEL_3,Fri-23
12.0,DIESEL_4,Fri-23
220.0,GAS_1,Fri-23
210.0,GAS_2,Fri-23
165.0,GAS_3,Fri-23
158.0,GAS_4,Fri-23
3.41060513165e-13,COAL_1,Sat-00
297.0,COAL_2,Sat-00
90.0,DIESEL_1,Sat-00
87.0,DIESEL_2,Sat-00
20.0,DIESEL_3,Sat-00
12.0,DIESEL_4,Sat-00
220.0,GAS_1,Sat-00
210.0,GAS_2,Sat-00
165.0,GAS_3,Sat-00
158.0,GAS_4,Sat-00
0.0,COAL_1,Sat-01
283.0,COAL_2,Sat-01
90.0,DIESEL_1,Sat-01
87.0,DIESEL_2,Sat-01
20.0,DIESEL_3,Sat-01
12.0,DIESEL_4,Sat-01
220.0,GAS_1,Sat-01
210.0,GAS_2,Sat-01
165.0,GAS_3,Sat-01
158.0,GAS_4,Sat-01
0.0,COAL_1,Sat-02
269.0,COAL_2,Sat-02
90.0,DIESEL_1,Sat-02
87.0,DIESEL_2,Sat-02
20.0,DIESEL_3,Sat-02
12.0,DIESEL_4,Sat-02
220.0,GAS_1,Sat-02
210.0,GAS_2,Sat-02
165.0,GAS_3,Sat-02
158.0,GAS_4,Sat-02
3.41060513165e-13,COAL_1,Sat-03
259.0,COAL_2,Sat-03
90.0,DIESEL_1,Sat-03
87.0,DIESEL_2,Sat-03
20.0,DIESEL_3,Sat-03
12.0,DIESEL_4,Sat-03
220.0,GAS_1,Sat-03
210.0,GAS_2,Sat-03
165.0,GAS_3,Sat-03
158.0,GAS_4,Sat-03
0.0,COAL_1,Sat-04
254.0,COAL_2,Sat-04
90.0,DIESEL_1,Sat-04
87.0,DIESEL_2,Sat-04
20.0,DIESEL_3,Sat-04
12.0,DIESEL_4,Sat-04
220.0,GAS_1,Sat-04
210.0,GAS_2,Sat-04
165.0,GAS_3,Sat-04
158.0,GAS_4,Sat-04
3.41060513165e-13,COAL_1,Sat-05
262.0,COAL_2,Sat-05
90.0,DIESEL_1,Sat-05
87.0,DIESEL_2,Sat-05
20.0,DIESEL_3,Sat-05
12.0,DIESEL_4,Sat-05
220.0,GAS_1,Sat-05
210.0,GAS_2,Sat-05
165.0,GAS_3,Sat-05
158.0,GAS_4,Sat-05
0.0,COAL_1,Sat-06
274.0,COAL_2,Sat-06
90.0,DIESEL_1,Sat-06
87.0,DIESEL_2,Sat-06
20.0,DIESEL_3,Sat-06
12.0,DIESEL_4,Sat-06
220.0,GAS_1,Sat-06
210.0,GAS_2,Sat-06
165.0,GAS_3,Sat-06
158.0,GAS_4,Sat-06
3.41060513165e-13,COAL_1,Sat-07
281.0,COAL_2,Sat-07
90.0,DIESEL_1,Sat-07
87.0,DIESEL_2,Sat-07
20.0,DIESEL_3,Sat-07
12.0,DIESEL_4,Sat-07
220.0,GAS_1,Sat-07
210.0,GAS_2,Sat-07
165.0,GAS_3,Sat-07
158.0,GAS_4,Sat-07
3.41060513165e-13,COAL_1,Sat-08
300.0,COAL_2,Sat-08
90.0,DIESEL_1,Sat-08
87.0,DIESEL_2,Sat-08
20.0,DIESEL_3,Sat-08
12.0,DIESEL_4,Sat-08
220.0,GAS_1,Sat-08
210.0,GAS_2,Sat-08
165.0,GAS_3,Sat-08
158.0,GAS_4,Sat-08
-1.13686837722e-13,COAL_1,Sat-09
318.0,COAL_2,Sat-09
90.0,DIESEL_1,Sat-09
87.0,DIESEL_2,Sat-09
20.0,DIESEL_3,Sat-09
12.0,DIESEL_4,Sat-09
220.0,GAS_1,Sat-09
210.0,GAS_2,Sat-09
165.0,GAS_3,Sat-09
158.0,GAS_4,Sat-09
-1.13686837722e-13,COAL_1,Sat-10
332.0,COAL_2,Sat-10
90.0,DIESEL_1,Sat-10
87.0,DIESEL_2,Sat-10
20.0,DIESEL_3,Sat-10
12.0,DIESEL_4,Sat-10
220.0,GAS_1,Sat-10
210.0,GAS_2,Sat-10
165.0,GAS_3,Sat-10
158.0,GAS_4,Sat-10
0.0,COAL_1,Sat-11
340.0,COAL_2,Sat-11
90.0,DIESEL_1,Sat-11
87.0,DIESEL_2,Sat-11
20.0,DIESEL_3,Sat-11
12.0,DIESEL_4,Sat-11
220.0,GAS_1,Sat-11
210.0,GAS_2,Sat-11
165.0,GAS_3,Sat-11
158.0,GAS_4,Sat-11
1.70530256582e-13,COAL_1,Sat-12
338.0,COAL_2,Sat-12
90.0,DIESEL_1,Sat-12
87.0,DIESEL_2,Sat-12
20.0,DIESEL_3,Sat-12
12.0,DIESEL_4,Sat-12
220.0,GAS_1,Sat-12
210.0,GAS_2,Sat-12
165.0,GAS_3,Sat-12
158.0,GAS_4,Sat-12
-1.13686837722e-13,COAL_1,Sat-13
332.0,COAL_2,Sat-13
90.0,DIESEL_1,Sat-13
87.0,DIESEL_2,Sat-13
20.0,DIESEL_3,Sat-13
12.0,DIESEL_4,Sat-13
220.0,GAS_1,Sat-13
210.0,GAS_2,Sat-13
165.0,GAS_3,Sat-13
158.0,GAS_4,Sat-13
3.41060513165e-13,COAL_1,Sat-14
325.0,COAL_2,Sat-14
90.0,DIESEL_1,Sat-14
87.0,DIESEL_2,Sat-14
20.0,DIESEL_3,Sat-14
12.0,DIESEL_4,Sat-14
220.0,GAS_1,Sat-14
210.0,GAS_2,Sat-14
165.0,GAS_3,Sat-14
158.0,GAS_4,Sat-14
-1.13686837722e-13,COAL_1,Sat-15
317.0,COAL_2,Sat-15
90.0,DIESEL_1,Sat-15
87.0,DIESEL_2,Sat-15
20.0,DIESEL_3,Sat-15
12.0,DIESEL_4,Sat-15
220.0,GAS_1,Sat-15
210.0,GAS_2,Sat-15
165.0,GAS_3,Sat-15
158.0,GAS_4,Sat-15
-1.13686837722e-13,COAL_1,Sat-16
313.0,COAL_2,Sat-16
90.0,DIESEL_1,Sat-16
87.0,DIESEL_2,Sat-16
20.0,DIESEL_3,Sat-16
12.0,DIESEL_4,Sat-16
220.0,GAS_1,Sat-16
210.0,GAS_2,Sat-16
165.0,GAS_3,Sat-16
158.0,GAS_4,Sat-16
-1.70530256582e-13,COAL_1,Sat-17
303.0,COAL_2,Sat-17
90.0,DIESEL_1,Sat-17
87.0,DIESEL_2,Sat-17
20.0,DIESEL_3,Sat-17
12.0,DIESEL_4,Sat-17
220.0,GAS_1,Sat-17
210.0,GAS_2,Sat-17
165.0,GAS_3,Sat-17
158.0,GAS_4,Sat-17
1.13686837722e-13,COAL_1,Sat-18
293.0,COAL_2,Sat-18
90.0,DIESEL_1,Sat-18
87.0,DIESEL_2,Sat-18
20.0,DIESEL_3,Sat-18
12.0,DIESEL_4,Sat-18
220.0,GAS_1,Sat-18
210.0,GAS_2,Sat-18
165.0,GAS_3,Sat-18
158.0,GAS_4,Sat-18
1.13686837722e-13,COAL_1,Sat-19
284.0,COAL_2,Sat-19
90.0,DIESEL_1,Sat-19
87.0,DIESEL_2,Sat-19
20.0,DIESEL_3,Sat-19
12.0,DIESEL_4,Sat-19
220.0,GAS_1,Sat-19
210.0,GAS_2,Sat-19
165.0,GAS_3,Sat-19
158.0,GAS_4,Sat-19
0.0,COAL_1,Sat-20
282.0,COAL_2,Sat-20
90.0,DIESEL_1,Sat-20
87.0,DIESEL_2,Sat-20
20.0,DIESEL_3,Sat-20
12.0,DIESEL_4,Sat-20
220.0,GAS_1,Sat-20
210.0,GAS_2,Sat-20
165.0,GAS_3,Sat-20
158.0,GAS_4,Sat-20
0.0,COAL_1,Sat-21
273.0,COAL_2,Sat-21
90.0,DIESEL_1,Sat-21
87.0,DIESEL_2,Sat-21
20.0,DIESEL_3,Sat-21
12.0,DIESEL_4,Sat-21
220.0,GAS_1,Sat-21
210.0,GAS_2,Sat-21
165.0,GAS_3,Sat-21
158.0,GAS_4,Sat-21
3.41060513165e-13,COAL_1,Sat-22
257.0,COAL_2,Sat-22
90.0,DIESEL_1,Sat-22
87.0,DIESEL_2,Sat-22
20.0,DIESEL_3,Sat-22
12.0,DIESEL_4,Sat-22
220.0,GAS_1,Sat-22
210.0,GAS_2,Sat-22
165.0,GAS_3,Sat-22
158.0,GAS_4,Sat-22
0.0,COAL_1,Sat-23
237.0,COAL_2,Sat-23
90.0,DIESEL_1,Sat-23
87.0,DIESEL_2,Sat-23
20.0,DIESEL_3,Sat-23
12.0,DIESEL_4,Sat-23
220.0,GAS_1,Sat-23
210.0,GAS_2,Sat-23
165.0,GAS_3,Sat-23
158.0,GAS_4,Sat-23
0.0,COAL_1,Sun-00
233.333333333,COAL_2,Sun-00
90.0,DIESEL_1,Sun-00
87.0,DIESEL_2,Sun-00
8.66666666667,DIESEL_3,Sun-00
12.0,DIESEL_4,Sun-00
220.0,GAS_1,Sun-00
210.0,GAS_2,Sun-00
165.0,GAS_3,Sun-00
158.0,GAS_4,Sun-00
0.0,COAL_1,Sun-01
233.333333333,COAL_2,Sun-01
90.0,DIESEL_1,Sun-01
87.0,DIESEL_2,Sun-01
0.0,DIESEL_3,Sun-01
8.66666666667,DIESEL_4,Sun-01
220.0,GAS_1,Sun-01
210.0,GAS_2,Sun-01
165.0,GAS_3,Sun-01
158.0,GAS_4,Sun-01
0.0,COAL_1,Sun-02
233.333333333,COAL_2,Sun-02
89.6666666667,DIESEL_1,Sun-02
87.0,DIESEL_2,Sun-02
0.0,DIESEL_3,Sun-02
0.0,DIESEL_4,Sun-02
220.0,GAS_1,Sun-02
210.0,GAS_2,Sun-02
165.0,GAS_3,Sun-02
158.0,GAS_4,Sun-02
0.0,COAL_1,Sun-03
233.333333333,COAL_2,Sun-03
88.6666666667,DIESEL_1,Sun-03
87.0,DIESEL_2,Sun-03
0.0,DIESEL_3,Sun-03
0.0,DIESEL_4,Sun-03
220.0,GAS_1,Sun-03
210.0,GAS_2,Sun-03
165.0,GAS_3,Sun-03
158.0,GAS_4,Sun-03
0.0,COAL_1,Sun-04
233.333333333,COAL_2,Sun-04
84.6666666667,DIESEL_1,Sun-04
87.0,DIESEL_2,Sun-04
0.0,DIESEL_3,Sun-04
0.0,DIESEL_4,Sun-04
220.0,GAS_1,Sun-04
210.0,GAS_2,Sun-04
165.0,GAS_3,Sun-04
158.0,GAS_4,Sun-04
0.0,COAL_1,Sun-05
233.333333333,COAL_2,Sun-05
86.6666666667,DIESEL_1,Sun-05
87.0,DIESEL_2,Sun-05
0.0,DIESEL_3,Sun-05
0.0,DIESEL_4,Sun-05
220.0,GAS_1,Sun-05
210.0,GAS_2,Sun-05
165.0,GAS_3,Sun-05
158.0,GAS_4,Sun-05
0.0,COAL_1,Sun-06
233.333333333,COAL_2,Sun-06
90.0,DIESEL_1,Sun-06
85.6666666667,DIESEL_2,Sun-06
3.52726736708e-11,DIESEL_3,Sun-06
1.99999999989,DIESEL_4,Sun-06
220.0,GAS_1,Sun-06
210.0,GAS_2,Sun-06
165.0,GAS_3,Sun-06
158.0,GAS_4,Sun-06
0.0,COAL_1,Sun-07
233.333333333,COAL_2,Sun-07
84.6666666668,DIESEL_1,Sun-07
87.0,DIESEL_2,Sun-07
0.0,DIESEL_3,Sun-07
1.99999999989,DIESEL_4,Sun-07
220.0,GAS_1,Sun-07
210.0,GAS_2,Sun-07
165.0,GAS_3,Sun-07
158.0,GAS_4,Sun-07
0.0,COAL_1,Sun-08
233.333333333,COAL_2,Sun-08
90.0,DIESEL_1,Sun-08
87.0,DIESEL_2,Sun-08
0.0,DIESEL_3,Sun-08
10.6666666667,DIESEL_4,Sun-08
220.0,GAS_1,Sun-08
210.0,GAS_2,Sun-08
165.0,GAS_3,Sun-08
158.0,GAS_4,Sun-08
0.0,COAL_1,Sun-09
233.333333333,COAL_2,Sun-09
90.0,DIESEL_1,Sun-09
87.0,DIESEL_2,Sun-09
15.6666666667,DIESEL_3,Sun-09
12.0,DIESEL_4,Sun-09
220.0,GAS_1,Sun-09
210.0,GAS_2,Sun-09
165.0,GAS_3,Sun-09
158.0,GAS_4,Sun-09
0.0,COAL_1,Sun-10
243.0,COAL_2,Sun-10
90.0,DIESEL_1,Sun-10
87.0,DIESEL_2,Sun-10
20.0,DIESEL_3,Sun-10
12.0,DIESEL_4,Sun-10
220.0,GAS_1,Sun-10
210.0,GAS_2,Sun-10
165.0,GAS_3,Sun-10
158.0,GAS_4,Sun-10
0.0,COAL_1,Sun-11
258.0,COAL_2,Sun-11
90.0,DIESEL_1,Sun-11
87.0,DIESEL_2,Sun-11
20.0,DIESEL_3,Sun-11
12.0,DIESEL_4,Sun-11
220.0,GAS_1,Sun-11
210.0,GAS_2,Sun-11
165.0,GAS_3,Sun-11
158.0,GAS_4,Sun-11
0.0,COAL_1,Sun-12
265.0,COAL_2,Sun-12
90.0,DIESEL_1,Sun-12
87.0,DIESEL_2,Sun-12
20.0,DIESEL_3,Sun-12
12.0,DIESEL_4,Sun-12
220.0,GAS_1,Sun-12
210.0,GAS_2,Sun-12
165.0,GAS_3,Sun-12
158.0,GAS_4,Sun-12
0.0,COAL_1,Sun-13
270.0,COAL_2,Sun-13
90.0,DIESEL_1,Sun-13
87.0,DIESEL_2,Sun-13
20.0,DIESEL_3,Sun-13
12.0,DIESEL_4,Sun-13
220.0,GAS_1,Sun-13
210.0,GAS_2,Sun-13
165.0,GAS_3,Sun-13
158.0,GAS_4,Sun-13
0.0,COAL_1,Sun-14
273.0,COAL_2,Sun-14
90.0,DIESEL_1,Sun-14
87.0,DIESEL_2,Sun-14
20.0,DIESEL_3,Sun-14
12.0,DIESEL_4,Sun-14
220.0,GAS_1,Sun-14
210.0,GAS_2,Sun-14
165.0,GAS_3,Sun-14
158.0,GAS_4,Sun-14
0.0,COAL_1,Sun-15
273.0,COAL_2,Sun-15
90.0,DIESEL_1,Sun-15
87.0,DIESEL_2,Sun-15
20.0,DIESEL_3,Sun-15
12.0,DIESEL_4,Sun-15
220.0,GAS_1,Sun-15
210.0,GAS_2,Sun-15
165.0,GAS_3,Sun-15
158.0,GAS_4,Sun-15
0.0,COAL_1,Sun-16
271.0,COAL_2,Sun-16
90.0,DIESEL_1,Sun-16
87.0,DIESEL_2,Sun-16
20.0,DIESEL_3,Sun-16
12.0,DIESEL_4,Sun-16
220.0,GAS_1,Sun-16
210.0,GAS_2,Sun-16
165.0,GAS_3,Sun-16
158.0,GAS_4,Sun-16
0.0,COAL_1,Sun-17
268.0,COAL_2,Sun-17
90.0,DIESEL_1,Sun-17
87.0,DIESEL_2,Sun-17
20.0,DIESEL_3,Sun-17
