value,Units,Periods
158.0,GAS_4,Sun-21
300.0,COAL_1,Sun-22
411.0,COAL_2,Sun-22
90.0,DIESEL_1,Sun-22
87.0,DIESEL_2,Sun-22
0.0,DIESEL_3,Sun-22
0.0,DIESEL_4,Sun-22
0.0,GAS_1,Sun-22
0.0,GAS_2,Sun-22
165.0,GAS_3,Sun-22
158.0,GAS_4,Sun-22
300.0,COAL_1,Sun-23
407.0,COAL_2,Sun-23
90.0,DIESEL_1,Sun-23
87.0,DIESEL_2,Sun-23
0.0,DIESEL_3,Sun-23
0.0,DIESEL_4,Sun-23
0.0,GAS_1,Sun-23
0.0,GAS_2,Sun-23
165.0,GAS_3,Sun-23
158.0,GAS_4,Sun-23
